pid,unique_id,rating,album_name,track_name,artist_name
7,425,1,Miss You,Miss You - HONNE Remix,James Hersey
7,426,3,Think About That,Think About That,Jessie J
7,427,4,Sun Comes Up,Sun Comes Up - Heyder Remix,Rudimental
7,428,3,Settle,Latch,Disclosure
7,429,3,Lover,Hero,George Maple
7,430,4,No Fear,No Fear,DeJ Loaf
7,431,2,Find Yourself,Find Yourself,Great Good Fine Ok
7,432,1,Show Me (feat. Madison Ryann Ward),Show Me (feat. Madison Ryann Ward),John Splithoff
7,433,5,Little of Your Love,Little of Your Love - BloodPop® Remix,HAIM
7,434,4,Dynamite (feat. Allday),Dynamite (feat. Allday),Asta
7,435,2,Attention,Attention,Charlie Puth
7,436,2,Oxygen,Altitude,Fred V & Grafix
8,437,1,The Ride,Twice,Catfish and the Bottlemen
8,438,1,The Ride,7,Catfish and the Bottlemen
8,439,1,Unpeeled,Whole Wide World - Unpeeled,Cage The Elephant
8,440,4,The Getaway,Goodbye Angels,Red Hot Chili Peppers
8,441,1,MOSAIC,Too Much To Think,311
8,442,4,Inside In / Inside Out,She Moves In Her Own Way,The Kooks
8,443,2,LA DIVINE,Love Is Mystical,Cold War Kids
8,444,2,Hold My Home,First,Cold War Kids
8,445,3,WALLS,Waste A Moment,Kings of Leon
8,446,4,"How Big, How Blue, How Beautiful",What Kind Of Man,Florence + The Machine
8,447,4,"How Big, How Blue, How Beautiful",Ship To Wreck,Florence + The Machine
8,448,4,Abbey Road,Come Together - Remastered,The Beatles
8,449,2,WALLS,Reverend,Kings of Leon
8,450,1,By The Way,Cabron,Red Hot Chili Peppers
8,451,2,By The Way,Minor Thing,Red Hot Chili Peppers
8,452,2,Revolution Radio,Outlaws,Green Day
8,453,2,Revolution Radio,Ordinary World,Green Day
8,454,3,Strange Trails,The Night We Met,Lord Huron
8,455,5,Let It Be,Let It Be - Remastered,The Beatles
8,456,4,Woodstock,Feel It Still,Portugal. The Man
8,457,3,This Is All Yours,Left Hand Free,alt-J
8,458,3,The Balcony,Kathleen,Catfish and the Bottlemen
8,459,4,Never Trust A Happy Song,Tongue Tied,Grouplove
8,460,5,1,Hey Jude - Remastered 2015,The Beatles
8,461,5,1,I Want To Hold Your Hand - Remastered 2015,The Beatles
8,462,4,Plastic Beach,On Melancholy Hill,Gorillaz
8,463,2,Vampire Weekend,A-Punk,Vampire Weekend
8,464,4,With The Beatles,All My Loving - Remastered,The Beatles
8,465,4,Out of the Blue,Mr. Blue Sky,Electric Light Orchestra
8,466,1,Any Port In A Storm,Lay Me Down,Dirty Heads
8,467,2,Lungs,Dog Days Are Over,Florence + The Machine
8,468,3,Stadium Arcadium,Hard To Concentrate,Red Hot Chili Peppers
8,469,3,Big Mess,Welcome To Your Life,Grouplove
8,470,3,Greatest Hits,Soul To Squeeze,Red Hot Chili Peppers
8,471,2,Alle 40 Goed,Red Red Wine - Edit,UB40
8,472,4,Help!,Yesterday - Remastered,The Beatles
8,473,2,Plans,Soul Meets Body,Death Cab for Cutie
8,474,4,By The Way,I Could Die For You,Red Hot Chili Peppers
8,475,4,Help!,Help! - Remastered,The Beatles
8,476,4,"The Birds, The Bees, & The Monkees",Daydream Believer,The Monkees
8,477,4,The Beatles 1967 - 1970,Revolution - Remastered,The Beatles
8,478,4,Rainbow,Rainbow,Kesha
8,479,1,The Ride,Soundcheck,Catfish and the Bottlemen
8,480,3,Young Blood,Young Blood,Noah Kahan
8,481,3,Stadium Arcadium,Make You Feel Better,Red Hot Chili Peppers
8,482,3,Melophobia,Take It or Leave It,Cage The Elephant
9,483,5,Nashville Rebel,Highwayman,Willie Nelson
9,483,4,Nashville Rebel,Highwayman,Willie Nelson
9,484,2,Bury Me In My Boots,Drunk Like You,The Cadillac Three
9,485,1,Girl Problems,Fix,Chris Lane
9,486,4,Down The Road I Go,It's A Great Day To Be Alive,Travis Tritt
9,487,2,16 Biggest Hits,Chattahoochee - Extended Mix,Alan Jackson
9,488,3,Redneck Shit,Eatin' Pussy/Kickin' Ass,Wheeler Walker Jr.
9,489,1,Firewater,Ballad Of A Southern Man,Whiskey Myers
9,490,3,Pearl Snaps,Somewhere Down in Texas,Jason Boland & The Stragglers
9,491,3,A Different Day,Diamond In My Pocket,Cody Johnson
9,492,4,Merle Haggard - The Best Of The Capitol Years,I'm Bringin' Home Good News,Merle Haggard
9,493,4,Prison,Branded Man - 2001 Digital Remaster,Merle Haggard
9,494,1,Playlist: The Very Best Of David Allan Coe,"Jack Daniel's, If You Please",David Allan Coe
9,495,2,Greatest Hits: Mark Chesnutt,Goin' Through The Big D,Mark Chesnutt
9,496,1,Out Of Hand,Out of Hand,Gary Stewart
9,497,4,Keep Movin On,Kentucky Gambler,Merle Haggard & The Strangers
9,498,3,Killin' Time,Killin' Time,Clint Black
9,499,4,Best Of The Best Of,The Fightin' Side Of Me,Merle Haggard & The Strangers
9,500,4,The Essential Brooks & Dunn,Neon Moon,Brooks & Dunn
9,501,1,Deep South,Hometown Girl,Josh Turner
9,502,3,On The Rocks,Drinkin' Problem,Midland
10,503,3,Stoney,Big Lie,Post Malone
10,504,2,Coloring Book,All We Got (feat. Kanye West & Chicago Children's Choir),Chance The Rapper
10,505,1,Late Nights: The Album,Planez,Jeremih
10,506,4,I Am Not A Human Being II,Rich As Fuck,Lil Wayne
10,507,1,Lasers,The Show Goes On,Lupe Fiasco
10,508,3,Tiimmy Turner,Tiimmy Turner,Desiigner
10,509,3,Attention Deficit,Chillin,Wale
10,510,1,Culture,T-Shirt,Migos
10,511,1,More Life,Portland,Drake
10,512,3,I Decided.,Light,Big Sean
10,513,2,T R A P S O U L,Don't,Bryson Tiller
10,514,3,My Krazy Life,Who Do You Love?,YG
10,515,2,Dreams Worth More Than Money,Jump Out The Face (feat. Future),Meek Mill
10,516,4,Finally Famous,My Last,Big Sean
10,517,4,Shock Value II,Say Something (Featuring Drake),Timbaland
10,518,1,Oxymoron,Studio,ScHoolboy Q
10,519,3,Deadroses,Deadroses,blackbear
10,520,4,digital druglord,make daddy proud,blackbear
10,521,1,2014 Forest Hills Drive,G.O.M.D.,J. Cole
10,522,4,Nothing But Trouble,Nothing But Trouble - Instagram Models,Lil Wayne
10,523,1,Dark Sky Paradise,I Don't Fuck With You,Big Sean
10,524,2,The Bigger Artist,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie
10,525,4,Birds In The Trap Sing McKnight,goosebumps,Travis Scott
10,526,2,Mansionz,STFU,mansionz
10,527,1,Exposed,Exposed,Russ
10,528,4,Culture,Slippery (feat. Gucci Mane),Migos
10,529,3,"good kid, m.A.A.d city",m.A.A.d city,Kendrick Lamar
10,530,1,Good For You,Yellow,Aminé
10,531,4,Coloring Book,Juke Jam (feat. Justin Bieber & Towkio),Chance The Rapper
10,532,2,Bodak Yellow,Bodak Yellow,Cardi B
10,533,4,If You're Reading This It's Too Late,Preach,Drake
10,534,3,Shell Shocked (feat. Kill The Noise & Madsonik),"Shell Shocked (feat. Kill The Noise & Madsonik) - From ""Teenage Mutant Ninja Turtles""",Juicy J
10,535,1,GEMINI,Marmalade (feat. Lil Yachty),Macklemore
10,536,2,Stoney,Go Flex,Post Malone
10,537,2,There's Really A Wolf,Do It Myself,Russ
10,538,2,SremmLife,Come Get Her,Rae Sremmurd
10,539,4,Rebirth,Drop The World,Lil Wayne
10,540,1,The Rising Tied,Remember The Name (feat. Styles Of Beyond),Fort Minor
10,541,3,4 Your Eyez Only,Deja Vu,J. Cole
10,542,2,The Story of Us,Straightjacket,Quinn XCII
10,543,4,The Heist [Deluxe Edition],"White Walls (feat. ScHoolboy Q, Hollis)",Macklemore & Ryan Lewis
10,544,4,Luca Brasi 2: Gangsta Grillz,Break The Bitch Down (feat. K. Camp),Kevin Gates
10,545,4,SremmLife,No Type,Rae Sremmurd
10,546,4,By Any Means 2,D U Down,Kevin Gates
10,547,5,By Any Means 2,Fuckin Right,Kevin Gates
10,548,5,By Any Means 2,GOMD,Kevin Gates
10,549,4,Hot N*gga,Hot N*gga,Bobby Shmurda
10,550,5,Stranger Than Fiction,Thinking With My D**k (feat. Juciy J),Kevin Gates
10,551,3,No Flockin,No Flockin,Kodak Black
10,552,3,The Bigger Artist,Say A',A Boogie Wit da Hoodie
10,553,1,Butterfly Effect,Butterfly Effect,Travis Scott
10,554,3,Help,Verbatim,blackbear
10,555,2,Sniffing Vicodin In Paris (Danny Olson Remix) [feat. Danny Olson],Sniffing Vicodin In Paris (Danny Olson Remix) [feat. Danny Olson],blackbear
10,556,2,Professional Rapper,Molly (feat. Brendon Urie of Panic at the Disco),Lil Dicky
10,557,3,My Moment,First Day Out,Tee Grizzley
10,558,2,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)","Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",PnB Rock
10,559,1,Take Care,Headlines,Drake
10,560,3,Professional Rapper,Lemme Freak,Lil Dicky
10,561,5,Tha Carter IV,Blunt Blowin,Lil Wayne
10,562,2,Excuse My French,Pop That,French Montana
10,563,3,Late Nights: The Album,oui,Jeremih
10,564,5,Tha Carter IV,How To Love,Lil Wayne
10,565,4,Dreams and Nightmares,Dreams and Nightmares,Meek Mill
10,566,2,Real Hitta (feat. Kodak Black),Real Hitta (feat. Kodak Black),Plies
10,567,1,The Album About Nothing,The Girls On Drugs,Wale
10,568,2,SremmLife,Up Like Trump,Rae Sremmurd
10,569,1,SremmLife,Throw Sum Mo,Rae Sremmurd
10,570,4,This Isn't The Album,These Days,Mike Stud
10,571,1,The Click,Drama,AJR
10,572,1,These Days,Swish,Mike Stud
10,573,2,Let the Games Begin,Let the Games Begin,AJR
10,574,4,All That Talk,All That Talk,Mike Stud
11,575,3,Hôtel Costes 12,In the morning - Version,Natural Self
11,576,3,Gimme Fiction,I Turn My Camera On,Spoon
11,577,1,No Angel,Honestly Ok,Dido
11,578,2,Magic Monday,Believe In It,Michna
11,579,4,Taking up Your Precious Time,Finally Moving,Pretty Lights
11,580,3,Baduizm,On & On,Erykah Badu
11,581,2,Nightcall,Nightcall,Kavinsky
11,437,1,Little Dragon,Twice,Little Dragon
11,582,1,Interstellar,The Vortex,Jens Buchert
11,583,1,Simple Things,In The Waiting Line,Zero 7
11,584,3,A More Hands,Mandarine Girl,Lotus
11,585,4,"Chill Del Sol, Vol. 2",Porcelain,Oakman
11,586,2,White People,I've Been Thinking,Handsome Boy Modeling School
11,587,3,Youth Novels,Little Bit,Lykke Li
11,588,3,Reset EP,Tea Leaf Dancers,Flying Lotus feat. Andreya Triana
11,589,2,Narst / Love Dub,Love Dub,Cooly G
11,590,2,Kaleidoscope Dream (Deluxe Version),Adorn,Miguel
11,591,4,Sleepless,Sleepless,Flume
11,592,3,Tetra,Down The Road,C2C
11,593,1,Love Songs Drug Songs,Litost,X Ambassadors
11,594,5,The Outsider,You Made It,DJ Shadow
11,595,3,Soulshine,Voodoo Child (Starring Afu Ra) [Dj Premier Remix],DJ Cam
11,596,3,> album title goes here <,Telemiscommunications,deadmau5
11,597,3,Lost & Found Compilation,Show Your Love,DJ Cam
11,598,5,"The Less You Know, The Better",Scale It Back,DJ Shadow
11,599,4,"The Less You Know, The Better",Redeemed,DJ Shadow
11,600,4,Tales of the Forgotten Melodies,Que Sera,Wax Tailor
11,601,2,Protection,Protection,Massive Attack
11,602,1,Halcyon,Only You,Ellie Goulding
11,603,5,"The Less You Know, The Better",(Not So) Sad And Lonely,DJ Shadow
11,604,4,Reconstructed : The Best Of DJ Shadow,Listen,DJ Shadow
11,605,5,"The Less You Know, The Better",I've Been Trying,DJ Shadow
11,606,1,Deadringer: Deluxe,Ghostwriter,RJD2
11,607,3,Creature Dreams,Darkest (Dim),TOKiMONSTA
11,608,4,Filling up the City Skies (Disc 1),Change Is Gonna Come,Pretty Lights
11,609,4,Passing by Behind Your Eyes,Ask Your Friends,Pretty Lights
11,610,2,Labcabincalifornia,Runnin',The Pharcyde
11,611,2,La Roux,Cover My Eyes,La Roux
11,612,2,Morning View,Aqueous Transmission,Incubus
11,613,3,Reset EP,Massage Situation,Flying Lotus
11,36,4,Change It All,Closer,Goapele
11,614,3,xx,Intro,The xx
11,615,1,Maxinquaye,Hell Is Round The Corner,Tricky
11,616,4,Crystalised,Crystalised (The Neon Lights Remix),The xx
11,617,3,Coexist,Fiction,The xx
11,618,2,xx,Basic Space,The xx
11,619,4,Live at Low End Theory,Press Snooze,Daedelus
11,620,1,Body Music,You Know You Like It,AlunaGeorge
11,621,4,genetic world,Breathe,Télépopmusik
11,622,3,Wander/Wonder,Motion,Balam Acab
11,623,1,Trilogy,Wicked Games,The Weeknd
11,624,1,With U,Touch,Holy Other
11,625,4,So Far Gone,Houstatlantavegas,Drake
11,626,2,The Drake LP,Runnin Away For Good,Drake
11,627,4,Since I Left You,Since I Left You,The Avalanches
11,628,1,MTV Presents Unplugged: Florence + The Machine,"Drumming Song - MTV Unplugged, 2012",Florence + The Machine
11,629,1,Free The Universe Deluxe,Get Free (feat. Amber Coffman),Major Lazer
11,630,4,Little Dragon,No Love,Little Dragon
11,631,2,Manners,The Reeling - Calvin Harris Remix,Passion Pit
11,632,4,Collected,Inhaler,Hooverphonic
11,633,3,Foreign Language,Foreign Language - Flight Facilities Extended Mix,Flight Facilities
11,634,1,Queue For Love,Canoe Canoa,Populous
11,635,3,Miracle,Don't Let Me Down (feat. Cat Martin),Blackmill
11,636,2,The Sauce,Enter The Machine,PANTyRAiD
11,637,3,Queue For Love,My Winter Vacation,Populous
11,638,1,Dial 'M' for Monkey,Nothing Owed,Bonobo
11,639,5,Endtroducing.....,Organ Donor,DJ Shadow
11,640,4,Manners,Sleepyhead,Passion Pit
11,641,2,Who Can You Trust?,Trigger Hippie,Morcheeba
11,642,4,Portishead,Undenied,Portishead
11,643,3,xx,Islands,The xx
11,644,2,Moon Safari,All I Need,Air
11,645,4,Mama's Gun,Bag Lady,Erykah Badu
11,291,3,Urban Hymns,Bitter Sweet Symphony,The Verve
11,646,2,Los Angeles,Camel,Flying Lotus
11,647,2,Crystalised,Crystalised (Dark Sky Remix),The xx
11,635,2,Miracle,Don't Let Me Down (feat. Cat Martin),Blackmill
11,648,1,The Anthology,Electric Relaxation,A Tribe Called Quest
11,649,2,Plastic Beach,Empire Ants (feat. Little Dragon),Gorillaz
11,650,4,Life Of A Ghost,Eyes On Fire,Blue Foundation
11,651,1,Life Of Leisure,Feel It All Around,Washed Out
11,652,3,Beba,Get The Money,PANTyRAiD
11,653,1,Untrue,Ghost Hardware,Burial
11,654,1,Summer Heart,Hawaii,Blackbird Blackbird
11,655,3,Tourist,Jupiter,Tourist
11,656,3,Miracle,Let It Be (feat. Veela),Blackmill
11,657,1,My Beautiful Dark Twisted Fantasy,Lost In The World,Kanye West
11,658,4,Miracle,Lucid Truth,Blackmill
11,659,4,Beach House,Master of None,Beach House
11,660,2,Miracle,Miracle,Blackmill
11,639,4,Endtroducing.....,Organ Donor,DJ Shadow
11,661,3,Ritual Union,Ritual Union,Little Dragon
11,662,1,There Is Love in You,She Just Likes to Fight,Four Tet
11,663,2,genetic world,Smile,Télépopmusik
11,664,2,The Cosmic Game,The Time We Lost Our Way featuring Loulou,Thievery Corporation
11,665,1,Trip to the Moon,Triptango,Tripssono
11,666,4,Rounds,Unspoken,Four Tet
11,294,4,Life For Rent,White Flag,Dido
11,667,2,SBTRKT,Wildfire,SBTRKT
11,393,1,New Amerykah Part Two: Return Of The Ankh,Window Seat,Erykah Badu
11,668,4,Things Fall Apart,You Got Me,The Roots
11,669,1,Writer's Block,Young Folks,Peter Bjorn and John
11,670,4,"Passive Me, Aggressive You",Punching In A Dream,The Naked And Famous
11,671,1,Simplicity 2000,Dub In Ya Mind,Afterlife
11,672,4,The Dead Sea Scrolls,The Dead Sea Scrolls,Fort Fairfield
11,673,3,Quiet Letters,Don't Look Back - Fug Remix,Bliss
11,674,4,Le voyage dans la lune,Moon Fever,Air
11,675,4,Lost Where I Belong,Lost Where I Belong - Flying Lotus Remix,Andreya Triana
11,676,1,Kimmi In a Rice Field / Bad Street Remixes,Kimmi In a Rice Field - Balam Acab remix,Mr Twin Sister
11,677,4,Cerulean,Maximalist,Baths
11,678,4,Endtroducing.....,Building Steam With A Grain Of Salt,DJ Shadow
11,679,1,The Audience's Listening,The Garden,Cut Chemist
11,680,3,Deltron 3030,Mastermind,Deltron 3030
11,678,4,Endtroducing.....,Building Steam With A Grain Of Salt,DJ Shadow
11,681,1,Far Nearer,Far Nearer,Jamie xx
11,682,2,Feed Me's Big Adventure,Blood Red - Original Mix,Feed Me
11,683,3,SomeOthaShip,Mages Sages II (prod. Flying Lotus),Georgia Anne Muldrow
11,684,2,Levitate,Levitate,Paper Diamond
11,685,3,Black Radio,Afro Blue - feat. Erykah Badu,Robert Glasper Experiment
11,686,1,Dreaming Of A Bigger Life,Feeling Better,Michal Menert
11,687,4,Crystal Castles,Untrust Us,Crystal Castles
11,688,1,Reach For Glory,Evil Beauty,Blackmill
11,689,1,Long Distance,Long Distance,Fred V & Grafix
11,690,1,InContext EP,Show You - Dubba Jonny Remix,InContext
11,691,3,Do I See Color - Single,Do I See Color,Adventure Club
11,692,3,Epiphany,Epiphany,TwoThirds
11,693,4,Nightlife,Don't Move,Phantogram
11,694,1,Metals,The Bad In Each Other,Feist
11,695,2,Cults,Go Outside,Cults
11,696,2,Lucky Shiner,You,Gold Panda
11,697,4,"Reggae On The Rocks: Voodoo, Sacraments, Oddities, & Other Holy Anthems",Astro Dub,Long Beach Dub Allstars
11,698,1,Man On The Moon: The End Of Day,Pursuit Of Happiness (nightmare),Kid Cudi
11,699,4,Hands On The Wheel,Hands On The Wheel,ScHoolboy Q
11,629,2,Free The Universe Deluxe,Get Free (feat. Amber Coffman),Major Lazer
12,700,5,Yael Naim,New Soul,Yael Naim
12,701,5,All The Little Lights,Let Her Go,Passenger
12,702,4,Sadnecessary,Stolen Dance,Milky Chance
12,703,5,I Know There's Gonna Be (Good Times) [feat. Popcaan],I Know There's Gonna Be (Good Times) [feat. Popcaan],Young Thug
12,704,5,Chaos And The Calm,Hold Back The River,James Bay
12,705,4,Less Is More,Are You With Me - Radio Edit,Lost Frequencies
12,706,5,Blacc Hollywood,So High (feat. Ghost Loft),Wiz Khalifa
12,707,4,Along Came Tom Jones,It's Not Unusual,Tom Jones
12,708,4,Know-It-All,Scars To Your Beautiful,Alessia Cara
13,709,4,Safe Haven,Lost Boy,Ruth B.
13,710,2,Untamed,Burning House,Cam
13,711,3,cradlesong,Little Wonders - Radio Version,Rob Thomas
13,712,1,I'm Wide Awake,Carry You,Jeffrey James
13,713,1,Oh Wonder,Lose It,Oh Wonder
13,714,4,Under the Willow Tree,Willow,Jasmine Thompson
13,715,1,English Rain,Salvation,Gabrielle Aplin
13,716,1,A Thousand Years,A Thousand Years,Christina Perri
13,717,3,His Daughter,His Daughter,Molly Kate Kestner
13,718,2,Katy Mac Throwbacks EP,Another Empty Bottle,Katy McAllister
13,719,3,Can't Help Falling In Love,Can't Help Falling In Love,Joseph Vincent
13,720,3,Back from the Edge,Say You Won't Let Go - Luca Schreiner Remix,James Arthur
13,721,5,The Intro,Superficial Love,Ruth B.
14,722,4,311,Down,311
14,723,3,Jagged Little Pill (Remastered),You Oughta Know - 2015 Remastered,Alanis Morissette
14,724,3,Dirt,Rooster,Alice In Chains
14,725,3,Facelift,Man in the Box,Alice In Chains
14,726,4,Stunt,One Week,Barenaked Ladies
14,727,2,Stunt,It's All Been Done,Barenaked Ladies
14,728,3,Mellow Gold,Loser,Beck
14,729,3,Deluxe,Good,Better Than Ezra
14,730,1,Shake Your Money Maker,Hard To Handle,The Black Crowes
14,731,4,Shake Your Money Maker,She Talks To Angels,The Black Crowes
14,732,1,Blind Melon,No Rain,Blind Melon
14,733,4,Blink 182 (Sound and Vision Q4 2007),What's My Age Again?,blink-182
14,734,3,Enema Of The State,Adam's Song,blink-182
14,40,2,Enema Of The State,All The Small Things,blink-182
14,735,4,Four,Run-Around,Blues Traveler
14,736,2,Four,Hook,Blues Traveler
14,737,2,Sixteen Stone,Glycerine - Remastered,Bush
14,738,3,Alive in Seattle,Far Behind,Candlebox
14,739,4,Tubthumper,Tubthumping,Chumbawamba
14,740,1,Collective Soul,December,Collective Soul
14,66,4,"Hints, Allegations & Things Left Unsaid",Shine,Collective Soul
14,741,2,August And Everything After,Mr. Jones,Counting Crows
14,742,1,Recovering The Satellites,A Long December,Counting Crows
14,743,1,Empire Records,Sugarhigh,Coyote Shivers
14,744,4,"Everybody Else Is Doing It, So Why Can't We? (The Complete Sessions 1991-1993)",Linger,The Cranberries
14,745,1,The Gift Of Game,Butterfly,Crazy Town
14,746,3,Crash,So Much to Say,Dave Matthews Band
14,747,2,Duncan Sheik,Barely Breathing,Duncan Sheik
14,748,3,Desireless,Save Tonight,Eagle-Eye Cherry
14,749,3,Misguided Roses,I'll Be,Edwin McCain
14,750,3,Eve 6,Inside Out,Eve 6
14,751,1,Sparkle And Fade,Santa Monica,Everclear
14,752,3,In the Juju Underworld,Hooch,Everything
14,753,4,Short Bus,"Hey Man, Nice Shot - Remastered Version",Filter
14,754,3,Tidal,Criminal,Fiona Apple
14,755,3,There Is Nothing Left To Lose,Learn to Fly,Foo Fighters
14,756,3,Sunburn,Shimmer - Single Version,Fuel
14,757,4,Something Like Human,Hemorrhage (In My Hands),Fuel
14,758,4,Follow You Down,Follow You Down,Gin Blossoms
14,759,1,New Miserable Experience,Hey Jealousy,Gin Blossoms
14,760,4,Dizzy Up The Girl,Slide,The Goo Goo Dolls
14,761,4,Dizzy Up The Girl,Broadway,The Goo Goo Dolls
14,762,3,Dizzy Up The Girl,Black Balloon,The Goo Goo Dolls
14,763,1,Dizzy Up The Girl,Iris,The Goo Goo Dolls
14,764,4,Dookie,Longview,Green Day
14,765,3,Use Your Illusion II,Knockin' On Heaven's Door,Guns N' Roses
14,766,3,Where Have All The Merrymakers Gone?,Flagpole Sitta,Harvey Danger
14,297,3,Cracked Rear View,Only Wanna Be With You,Hootie & The Blowfish
14,767,4,Morning View,Warning,Incubus
14,768,1,Make Yourself - Tour Edition,Make Yourself,Incubus
14,769,4,Make Yourself - Tour Edition,Drive,Incubus
14,770,4,Make Yourself - Tour Edition,Stellar - acoustic,Incubus
14,771,2,Morning View,Nice to Know You,Incubus
14,772,1,Nothing's Shocking,Jane Says,Jane's Addiction
14,773,1,Throwing Copper,I Alone,Live
14,774,3,Throwing Copper,Lightning Crashes,Live
14,775,2,Throwing Copper,All Over You,Live
14,776,3,Marcy Playground,Sex And Candy,Marcy Playground
14,777,3,Yourself Or Someone Like You,3AM,Matchbox Twenty
14,778,1,Exile On Mainstream,Unwell - Remastered Version,Matchbox Twenty
14,779,4,Yourself Or Someone Like You,Real World,Matchbox Twenty
14,273,4,Yourself Or Someone Like You,Push,Matchbox Twenty
14,780,1,So Tonight That I Might See,Fade Into You,Mazzy Star
14,36,1,The Downward Spiral,Closer,Nine Inch Nails
14,781,4,In Utero - 20th Anniversary - Deluxe Edition,Heart-Shaped Box,Nirvana
14,782,4,In Utero - 20th Anniversary Remaster,All Apologies,Nirvana
14,783,4,Nevermind,Smells Like Teen Spirit,Nirvana
14,784,4,Nevermind,In Bloom - Nevermind Version,Nirvana
14,785,4,Nevermind,Lithium,Nirvana
14,786,5,Nevermind,Come As You Are,Nirvana
14,787,2,Tragic Kingdom,Spiderwebs,No Doubt
14,788,3,Tragic Kingdom,Just A Girl,No Doubt
14,789,2,Tragic Kingdom,Don't Speak,No Doubt
14,282,2,(What's The Story) Morning Glory? [Remastered],Wonderwall - Remastered,Oasis
14,790,4,(What's The Story) Morning Glory? [Remastered],Champagne Supernova - Remastered,Oasis
14,791,4,Americana,Pretty Fly (For A White Guy),The Offspring
14,792,1,Ten,Jeremy,Pearl Jam
14,793,3,Vitalogy,Better Man - Remastered,Pearl Jam
14,794,1,Out Of Time,Losing My Religion,R.E.M.
14,795,1,Californication,Scar Tissue,Red Hot Chili Peppers
14,796,3,Blood Sugar Sex Magik,Under The Bridge,Red Hot Chili Peppers
14,797,3,Astro Lounge,All Star,Smash Mouth
14,798,3,Mellon Collie and the Infinite Sadness,Bullet With Butterfly Wings,The Smashing Pumpkins
